Source,Target,Timestamp
2985,998,2007
2985,11869,2007
2985,2283,2007
2985,14128,2007
2985,14386,2007
6445,998,2007
6445,11869,2007
6445,2283,2007
6445,14128,2007
6445,14386,2007
998,11869,2007
998,2283,2007
998,14128,2007
998,14386,2007
11869,2283,2007
11869,14128,2007
11869,14386,2007
2283,14128,2007
2283,14386,2007
14128,14386,2007
2985,6446,2020
2985,9418,2020
2985,82,2020
2985,1120,2020
6446,9418,2020
6446,82,2020
6446,1120,2020
9418,82,2020
9418,1120,2020
82,1120,2020
2986,4326,2004
2986,9419,2004
2986,11870,2004
2986,13447,2004
4326,9419,2004
4326,11870,2004
4326,13447,2004
9419,11870,2004
9419,13447,2004
11870,13447,2004
2987,3112,2017
2987,3465,2017
2987,2472,2017
2987,14129,2017
2987,128,2017
2987,14535,2017
3112,3465,2017
3112,2472,2017
3112,14129,2017
3112,128,2017
3112,14535,2017
3465,2472,2017
3465,14129,2017
3465,128,2017
3465,14535,2017
2472,14129,2017
2472,128,2017
2472,14535,2017
14129,128,2017
14129,14535,2017
128,14535,2017
2988,6447,2021
2988,9420,2021
2988,4639,2021
2988,13448,2021
2988,14130,2021
2988,14387,2021
2988,14536,2021
6447,9420,2021
6447,4639,2021
6447,13448,2021
6447,14130,2021
6447,14387,2021
6447,14536,2021
9420,4639,2021
9420,13448,2021
9420,14130,2021
9420,14387,2021
9420,14536,2021
4639,13448,2021
4639,14130,2021
4639,14387,2021
4639,14536,2021
13448,14130,2021
13448,14387,2021
13448,14536,2021
14130,14387,2021
14130,14536,2021
14387,14536,2021
2989,6448,2007
2989,9421,2007
2989,1427,2007
6448,9421,2007
6448,1427,2007
9421,1427,2007
2990,11871,2019
2991,6449,2022
2991,9422,2022
2991,11872,2022
2991,3852,2022
2991,3636,2022
6449,9422,2022
6449,11872,2022
6449,3852,2022
6449,3636,2022
9422,11872,2022
9422,3852,2022
9422,3636,2022
11872,3852,2022
11872,3636,2022
3852,3636,2022
2992,6450,2020
2992,1211,2020
2992,11873,2020
2992,1188,2020
6450,1211,2020
6450,11873,2020
6450,1188,2020
1211,11873,2020
1211,1188,2020
11873,1188,2020
2993,1070,2017
2993,2070,2017
2993,11874,2017
2993,14131,2017
1070,2070,2017
1070,11874,2017
1070,14131,2017
2070,11874,2017
2070,14131,2017
11874,14131,2017
2994,6451,2016
2994,9423,2016
2994,2984,2016
6451,9423,2016
6451,2984,2016
9423,2984,2016
2995,6452,2014
2995,9424,2014
2995,11875,2014
2995,14132,2014
6452,9424,2014
6452,11875,2014
6452,14132,2014
9424,11875,2014
9424,14132,2014
11875,14132,2014
2996,6453,2023
2996,9425,2023
2996,5837,2023
2996,13449,2023
2996,380,2023
6453,9425,2023
6453,5837,2023
6453,13449,2023
6453,380,2023
9425,5837,2023
9425,13449,2023
9425,380,2023
5837,13449,2023
5837,380,2023
13449,380,2023
2997,6454,2014
2997,9426,2014
2997,615,2014
2997,13450,2014
2997,5911,2014
2997,14388,2014
6454,9426,2014
6454,615,2014
6454,13450,2014
6454,5911,2014
6454,14388,2014
9426,615,2014
9426,13450,2014
9426,5911,2014
9426,14388,2014
615,13450,2014
615,5911,2014
615,14388,2014
13450,5911,2014
13450,14388,2014
5911,14388,2014
2998,6455,2021
2998,9427,2021
2998,11876,2021
2998,4407,2021
6455,9427,2021
6455,11876,2021
6455,4407,2021
9427,11876,2021
9427,4407,2021
11876,4407,2021
2999,2103,2013
2999,6559,2013
2999,13451,2013
2103,6559,2013
2103,13451,2013
6559,13451,2013
3000,6456,2022
3000,9428,2022
3000,10370,2022
3000,308,2022
3000,569,2022
6456,9428,2022
6456,10370,2022
6456,308,2022
6456,569,2022
9428,10370,2022
9428,308,2022
9428,569,2022
10370,308,2022
10370,569,2022
308,569,2022
3001,6457,2011
3001,9429,2011
3001,11877,2011
6457,9429,2011
6457,11877,2011
9429,11877,2011
3002,6458,2008
3002,8408,2008
3002,11788,2008
3002,1830,2008
6458,8408,2008
6458,11788,2008
6458,1830,2008
8408,11788,2008
8408,1830,2008
11788,1830,2008
3003,6459,2010
3003,2283,2010
3003,9997,2010
3003,13452,2010
6459,2283,2010
6459,9997,2010
6459,13452,2010
2283,9997,2010
2283,13452,2010
9997,13452,2010
3004,6460,2012
3004,2085,2012
6460,2085,2012
3005,4220,2017
3005,9430,2017
3005,2959,2017
4220,9430,2017
4220,2959,2017
9430,2959,2017
3006,2911,2017
3006,2002,2017
3006,1127,2017
3006,14133,2017
2911,2002,2017
2911,1127,2017
2911,14133,2017
2002,1127,2017
2002,14133,2017
1127,14133,2017
3007,4275,2019
3007,9431,2019
3007,1289,2019
3007,13453,2019
4275,9431,2019
4275,1289,2019
4275,13453,2019
9431,1289,2019
9431,13453,2019
1289,13453,2019
3008,2548,2006
3008,9212,2006
3008,11878,2006
2548,9212,2006
2548,11878,2006
9212,11878,2006
3009,6461,2017
3009,9432,2017
3009,11879,2017
3009,13454,2017
6461,9432,2017
6461,11879,2017
6461,13454,2017
9432,11879,2017
9432,13454,2017
11879,13454,2017
3010,633,2014
3010,9433,2014
3010,1565,2014
633,9433,2014
633,1565,2014
9433,1565,2014
3011,2367,2023
3011,2941,2023
2367,2941,2023
3012,1080,2014
3012,697,2014
3012,2510,2014
3012,13455,2014
3012,2959,2014
1080,697,2014
1080,2510,2014
1080,13455,2014
1080,2959,2014
697,2510,2014
697,13455,2014
697,2959,2014
2510,13455,2014
2510,2959,2014
13455,2959,2014
3012,1553,2017
3012,2788,2017
1553,2788,2017
3012,3013,2012
3012,1227,2012
3012,11880,2012
3012,13456,2012
3013,1227,2012
3013,11880,2012
3013,13456,2012
1227,11880,2012
1227,13456,2012
11880,13456,2012
3013,9434,2021
3013,11881,2021
9434,11881,2021
3014,6462,2020
3014,83,2020
3014,9729,2020
3014,11457,2020
3014,4172,2020
6462,83,2020
6462,9729,2020
6462,11457,2020
6462,4172,2020
83,9729,2020
83,11457,2020
83,4172,2020
9729,11457,2020
9729,4172,2020
11457,4172,2020
3015,6463,2006
3015,2530,2006
3015,11882,2006
6463,2530,2006
6463,11882,2006
2530,11882,2006
3016,3189,2009
3016,9435,2009
3016,11883,2009
3189,9435,2009
3189,11883,2009
9435,11883,2009
3017,3625,2009
3017,9436,2009
3625,9436,2009
3018,9437,2022
3018,13457,2022
9437,13457,2022
3019,3174,2019
3019,4445,2019
3019,11884,2019
3174,4445,2019
3174,11884,2019
4445,11884,2019
3020,2477,2014
3020,9438,2014
2477,9438,2014
3021,6464,2014
3021,7199,2014
3021,11885,2014
3021,13458,2014
6464,7199,2014
6464,11885,2014
6464,13458,2014
7199,11885,2014
7199,13458,2014
11885,13458,2014
3022,6465,2009
3022,9439,2009
3022,11886,2009
3022,13459,2009
6465,9439,2009
6465,11886,2009
6465,13459,2009
9439,11886,2009
9439,13459,2009
11886,13459,2009
3023,3918,2012
3023,8652,2012
3023,11887,2012
3023,13460,2012
3918,8652,2012
3918,11887,2012
3918,13460,2012
8652,11887,2012
8652,13460,2012
11887,13460,2012
3024,1366,2014
3024,7219,2014
3024,7196,2014
3024,2365,2014
1366,7219,2014
1366,7196,2014
1366,2365,2014
7219,7196,2014
7219,2365,2014
7196,2365,2014
3025,6466,2011
3025,9440,2011
3025,11888,2011
3025,2307,2011
3025,14134,2011
3025,14389,2011
6466,9440,2011
6466,11888,2011
6466,2307,2011
6466,14134,2011
6466,14389,2011
9440,11888,2011
9440,2307,2011
9440,14134,2011
9440,14389,2011
11888,2307,2011
11888,14134,2011
11888,14389,2011
2307,14134,2011
2307,14389,2011
14134,14389,2011
3025,6467,2014
3025,2808,2014
3025,3,2014
6467,2808,2014
6467,3,2014
2808,3,2014
3026,3311,2012
3026,4563,2012
3311,4563,2012
3027,3623,2009
3030,9441,2009
3030,11889,2009
3030,1366,2009
3030,2103,2009
3030,7266,2009
9441,11889,2009
9441,1366,2009
9441,2103,2009
9441,7266,2009
11889,1366,2009
11889,2103,2009
11889,7266,2009
1366,2103,2009
1366,7266,2009
2103,7266,2009
3028,6468,2011
3028,5937,2011
3028,1845,2011
6468,5937,2011
6468,1845,2011
5937,1845,2011
3028,6469,2011
3028,2682,2011
3028,11890,2011
3028,8049,2011
6469,2682,2011
6469,11890,2011
6469,8049,2011
2682,11890,2011
2682,8049,2011
11890,8049,2011
3029,1309,2017
3029,9442,2017
3029,10417,2017
1309,9442,2017
1309,10417,2017
9442,10417,2017
3029,1476,2010
3029,9443,2010
3029,11891,2010
3029,2307,2010
1476,9443,2010
1476,11891,2010
1476,2307,2010
9443,11891,2010
9443,2307,2010
11891,2307,2010
3029,3082,2015
3029,1489,2015
3029,1366,2015
3082,1489,2015
3082,1366,2015
1489,1366,2015
3029,6470,2023
3029,9444,2023
3029,8196,2023
6470,9444,2023
6470,8196,2023
9444,8196,2023
3030,6471,2022
3030,9445,2022
3030,11892,2022
6471,9445,2022
6471,11892,2022
9445,11892,2022
3030,1366,2014
3030,9446,2014
3030,6734,2014
3030,13461,2014
1366,9446,2014
1366,6734,2014
1366,13461,2014
9446,6734,2014
9446,13461,2014
6734,13461,2014
3030,1697,2007
3030,5767,2007
3030,11893,2007
3030,6877,2007
1697,5767,2007
1697,11893,2007
1697,6877,2007
5767,11893,2007
5767,6877,2007
11893,6877,2007
3030,6472,2011
3030,3815,2011
6472,3815,2011
3030,381,2011
3030,9447,2011
3030,1139,2011
3030,1366,2011
381,9447,2011
381,1139,2011
381,1366,2011
9447,1139,2011
9447,1366,2011
1139,1366,2011
3030,6473,2012
3030,9448,2012
3030,2307,2012
6473,9448,2012
6473,2307,2012
9448,2307,2012
3030,1489,2010
3030,2714,2010
3030,11894,2010
1489,2714,2010
1489,11894,2010
2714,11894,2010
3030,6474,2012
3030,9449,2012
6474,9449,2012
3030,6475,2012
3030,9450,2012
3030,2143,2012
6475,9450,2012
6475,2143,2012
9450,2143,2012
3030,2366,2012
3030,9451,2012
3030,11895,2012
2366,9451,2012
2366,11895,2012
9451,11895,2012
3030,6476,2007
3030,9452,2007
6476,9452,2007
3030,2944,2011
3030,9453,2011
2944,9453,2011
3030,6477,2017
3030,2714,2017
3030,11896,2017
3030,8278,2017
3030,14135,2017
3030,7468,2017
3030,7506,2017
6477,2714,2017
6477,11896,2017
6477,8278,2017
6477,14135,2017
6477,7468,2017
6477,7506,2017
2714,11896,2017
2714,8278,2017
2714,14135,2017
2714,7468,2017
2714,7506,2017
11896,8278,2017
11896,14135,2017
11896,7468,2017
11896,7506,2017
8278,14135,2017
8278,7468,2017
8278,7506,2017
14135,7468,2017
14135,7506,2017
7468,7506,2017
3030,3615,2017
3030,9454,2017
3030,11897,2017
3615,9454,2017
3615,11897,2017
9454,11897,2017
3029,2269,2013
3029,1301,2013
2269,1301,2013
3029,6478,2014
3029,9455,2014
3029,11898,2014
3029,3308,2014
6478,9455,2014
6478,11898,2014
6478,3308,2014
9455,11898,2014
9455,3308,2014
11898,3308,2014
3031,6479,2007
3031,3174,2007
3031,11899,2007
3031,2103,2007
3031,2295,2007
3031,14390,2007
3031,14537,2007
6479,3174,2007
6479,11899,2007
6479,2103,2007
6479,2295,2007
6479,14390,2007
6479,14537,2007
3174,11899,2007
3174,2103,2007
3174,2295,2007
3174,14390,2007
3174,14537,2007
11899,2103,2007
11899,2295,2007
11899,14390,2007
11899,14537,2007
2103,2295,2007
2103,14390,2007
2103,14537,2007
2295,14390,2007
2295,14537,2007
14390,14537,2007
3032,6480,2012
3032,3316,2012
3032,11900,2012
3032,3174,2012
3032,14136,2012
6480,3316,2012
6480,11900,2012
6480,3174,2012
6480,14136,2012
3316,11900,2012
3316,3174,2012
3316,14136,2012
11900,3174,2012
11900,14136,2012
3174,14136,2012
3032,463,2017
3032,9456,2017
3032,4220,2017
3032,1432,2017
463,9456,2017
463,4220,2017
463,1432,2017
9456,4220,2017
9456,1432,2017
4220,1432,2017
3033,6481,2006
3033,7487,2006
3033,13462,2006
6481,7487,2006
6481,13462,2006
7487,13462,2006
3033,6482,2014
3033,9457,2014
3033,2780,2014
3033,5269,2014
6482,9457,2014
6482,2780,2014
6482,5269,2014
9457,2780,2014
9457,5269,2014
2780,5269,2014
3034,6483,2015
3034,9458,2015
3034,2364,2015
3034,13463,2015
3034,2365,2015
3034,14391,2015
6483,9458,2015
6483,2364,2015
6483,13463,2015
6483,2365,2015
6483,14391,2015
9458,2364,2015
9458,13463,2015
9458,2365,2015
9458,14391,2015
2364,13463,2015
2364,2365,2015
2364,14391,2015
13463,2365,2015
13463,14391,2015
2365,14391,2015
3035,6484,2011
3035,9459,2011
6484,9459,2011
3036,2563,2013
3036,2880,2013
3036,1988,2013
2563,2880,2013
2563,1988,2013
2880,1988,2013
3037,6485,2020
3037,9285,2020
3037,11901,2020
3037,3566,2020
6485,9285,2020
6485,11901,2020
6485,3566,2020
9285,11901,2020
9285,3566,2020
11901,3566,2020
781,9460,2017
781,1277,2017
781,1399,2017
781,1245,2017
9460,1277,2017
9460,1399,2017
9460,1245,2017
1277,1399,2017
1277,1245,2017
1399,1245,2017
3038,6486,2012
3038,9461,2012
6486,9461,2012
3039,3923,2012
3039,9462,2012
3039,11902,2012
3923,9462,2012
3923,11902,2012
9462,11902,2012
3040,2983,2018
3040,3197,2018
3040,11903,2018
3040,13464,2018
2983,3197,2018
2983,11903,2018
2983,13464,2018
3197,11903,2018
3197,13464,2018
11903,13464,2018
3041,3065,2021
3041,13465,2021
3041,11104,2021
3065,13465,2021
3065,11104,2021
13465,11104,2021
3042,6487,2016
3042,1565,2016
3042,3135,2016
6487,1565,2016
6487,3135,2016
1565,3135,2016
3041,3562,2014
3041,9463,2014
3041,11904,2014
3562,9463,2014
3562,11904,2014
9463,11904,2014
3043,3636,2013
3043,9464,2013
3043,11905,2013
3636,9464,2013
3636,11905,2013
9464,11905,2013
3044,3420,2010
3044,99,2010
3044,11906,2010
3420,99,2010
3420,11906,2010
99,11906,2010
3045,2983,2017
3045,9465,2017
3045,5155,2017
3045,11903,2017
2983,9465,2017
2983,5155,2017
2983,11903,2017
9465,5155,2017
9465,11903,2017
5155,11903,2017
3046,2288,2012
3046,9466,2012
2288,9466,2012
3047,3268,2018
3047,9467,2018
3047,3424,2018
3268,9467,2018
3268,3424,2018
9467,3424,2018
3048,308,2016
3048,9468,2016
3048,11907,2016
308,9468,2016
308,11907,2016
9468,11907,2016
3049,5352,2018
3049,2578,2018
3049,3441,2018
3049,13466,2018
5352,2578,2018
5352,3441,2018
5352,13466,2018
2578,3441,2018
2578,13466,2018
3441,13466,2018
3050,6488,2011
3050,3565,2011
3050,1212,2011
6488,3565,2011
6488,1212,2011
3565,1212,2011
3051,2918,2020
3051,11908,2020
3051,1289,2020
2918,11908,2020
2918,1289,2020
11908,1289,2020
3052,3053,2007
3052,3429,2007
3053,3429,2007
3053,6489,2000
3053,9469,2000
3053,3571,2000
6489,9469,2000
6489,3571,2000
9469,3571,2000
3054,6490,2018
3054,7401,2018
3054,11909,2018
3054,2914,2018
3054,1227,2018
3054,14392,2018
3054,1595,2018
6490,7401,2018
6490,11909,2018
6490,2914,2018
6490,1227,2018
6490,14392,2018
6490,1595,2018
7401,11909,2018
7401,2914,2018
7401,1227,2018
7401,14392,2018
7401,1595,2018
11909,2914,2018
11909,1227,2018
11909,14392,2018
11909,1595,2018
2914,1227,2018
2914,14392,2018
2914,1595,2018
1227,14392,2018
1227,1595,2018
14392,1595,2018
3055,6491,2009
3055,9470,2009
3055,11910,2009
6491,9470,2009
6491,11910,2009
9470,11910,2009
3056,68,2021
3056,9471,2021
3056,11911,2021
68,9471,2021
68,11911,2021
9471,11911,2021
3056,968,2019
3056,9472,2019
3056,2910,2019
968,9472,2019
968,2910,2019
9472,2910,2019
3057,3688,2020
3057,9222,2020
3057,1648,2020
3688,9222,2020
3688,1648,2020
9222,1648,2020
3058,3217,2021
3058,9473,2021
3217,9473,2021
3059,6492,2020
3059,9474,2020
3059,5611,2020
3059,13467,2020
6492,9474,2020
6492,5611,2020
6492,13467,2020
9474,5611,2020
9474,13467,2020
5611,13467,2020
3059,716,2013
3059,1366,2013
3059,3361,2013
716,1366,2013
716,3361,2013
1366,3361,2013
3060,6493,2023
3060,5790,2023
3060,6958,2023
3060,13468,2023
3060,14137,2023
6493,5790,2023
6493,6958,2023
6493,13468,2023
6493,14137,2023
5790,6958,2023
5790,13468,2023
5790,14137,2023
6958,13468,2023
6958,14137,2023
13468,14137,2023
3061,6494,2015
3061,9475,2015
6494,9475,2015
3062,336,2017
3062,3322,2017
3062,2353,2017
3062,13469,2017
336,3322,2017
336,2353,2017
336,13469,2017
3322,2353,2017
3322,13469,2017
2353,13469,2017
3062,1323,2014
3062,9476,2014
3062,11912,2014
1323,9476,2014
1323,11912,2014
9476,11912,2014
3062,9477,2022
3062,11913,2022
3062,13470,2022
3062,2771,2022
9477,11913,2022
9477,13470,2022
9477,2771,2022
11913,13470,2022
11913,2771,2022
13470,2771,2022
3062,1869,2007
3062,9478,2007
1869,9478,2007
3062,6495,2004
3062,2415,2004
3062,4350,2004
6495,2415,2004
6495,4350,2004
2415,4350,2004
3062,2117,2014
3062,1675,2014
2117,1675,2014
3062,2578,2021
3062,435,2021
3062,1606,2021
3062,2535,2021
2578,435,2021
2578,1606,2021
2578,2535,2021
435,1606,2021
435,2535,2021
1606,2535,2021
3062,6496,2016
3062,679,2016
3062,2353,2016
6496,679,2016
6496,2353,2016
679,2353,2016
3063,6497,2023
3063,9479,2023
6497,9479,2023
3064,6498,2017
3064,2578,2017
3064,3128,2017
6498,2578,2017
6498,3128,2017
2578,3128,2017
3064,5044,2013
3064,2578,2013
3064,1919,2013
5044,2578,2013
5044,1919,2013
2578,1919,2013
3064,1706,2017
3064,2578,2017
3064,1919,2017
1706,2578,2017
1706,1919,2017
2578,1919,2017
3065,3562,2018
3065,2093,2018
3065,3767,2018
3065,1697,2018
3065,14138,2018
3562,2093,2018
3562,3767,2018
3562,1697,2018
3562,14138,2018
2093,3767,2018
2093,1697,2018
2093,14138,2018
3767,1697,2018
3767,14138,2018
1697,14138,2018
6499,1553,2012
6499,11914,2012
1553,11914,2012
1399,2831,2011
1399,3970,2011
2831,3970,2011
3081,9480,2021
3081,3421,2021
3081,13471,2021
9480,3421,2021
9480,13471,2021
3421,13471,2021
3067,2514,2014
3067,3379,2014
2514,3379,2014
3068,5729,2003
3068,1113,2003
5729,1113,2003
3069,1119,2012
3069,3030,2012
3069,6321,2012
1119,3030,2012
1119,6321,2012
3030,6321,2012
3070,4649,2012
3070,9481,2012
3070,9424,2012
4649,9481,2012
4649,9424,2012
9481,9424,2012
3071,6500,2010
3071,1808,2010
3071,11915,2010
6500,1808,2010
6500,11915,2010
1808,11915,2010
3072,6501,2006
3072,9482,2006
3072,11916,2006
3072,6137,2006
3072,14139,2006
6501,9482,2006
6501,11916,2006
6501,6137,2006
6501,14139,2006
9482,11916,2006
9482,6137,2006
9482,14139,2006
11916,6137,2006
11916,14139,2006
6137,14139,2006
3072,1436,2006
3072,9483,2006
3072,11917,2006
3072,851,2006
1436,9483,2006
1436,11917,2006
1436,851,2006
9483,11917,2006
9483,851,2006
11917,851,2006
3073,7561,2020
3073,8278,2020
3073,13472,2020
7561,8278,2020
7561,13472,2020
8278,13472,2020
3074,6502,2018
3074,3094,2018
3074,9479,2018
3074,3429,2018
6502,3094,2018
6502,9479,2018
6502,3429,2018
3094,9479,2018
3094,3429,2018
9479,3429,2018
3075,6503,2014
3075,9484,2014
3075,11918,2014
3075,10058,2014
3075,14140,2014
6503,9484,2014
6503,11918,2014
6503,10058,2014
6503,14140,2014
9484,11918,2014
9484,10058,2014
9484,14140,2014
11918,10058,2014
11918,14140,2014
10058,14140,2014
3076,593,2007
3076,972,2007
593,972,2007
3076,1052,2014
3076,1399,2014
3076,11919,2014
1052,1399,2014
1052,11919,2014
1399,11919,2014
3076,2237,2014
3076,9485,2014
3076,981,2014
3076,1725,2014
2237,9485,2014
2237,981,2014
2237,1725,2014
9485,981,2014
9485,1725,2014
981,1725,2014
3076,6504,2010
3076,9485,2010
3076,11920,2010
3076,13473,2010
6504,9485,2010
6504,11920,2010
6504,13473,2010
9485,11920,2010
9485,13473,2010
11920,13473,2010
3077,6505,2019
3077,7989,2019
6505,7989,2019
3078,6506,2020
3078,1527,2020
3078,4810,2020
6506,1527,2020
6506,4810,2020
1527,4810,2020
3079,3429,2015
3079,3174,2015
3429,3174,2015
3080,1553,2007
3080,5961,2007
3080,11921,2007
1553,5961,2007
1553,11921,2007
5961,11921,2007
3081,6507,2010
3081,9486,2010
3081,9212,2010
6507,9486,2010
6507,9212,2010
9486,9212,2010
3081,6508,2006
3081,9487,2006
3081,11922,2006
3081,13474,2006
3081,14141,2006
6508,9487,2006
6508,11922,2006
6508,13474,2006
6508,14141,2006
9487,11922,2006
9487,13474,2006
9487,14141,2006
11922,13474,2006
11922,14141,2006
13474,14141,2006
3082,349,2013
3082,9488,2013
3082,2684,2013
3082,13475,2013
349,9488,2013
349,2684,2013
349,13475,2013
9488,2684,2013
9488,13475,2013
2684,13475,2013
3082,987,2016
3082,7823,2016
3082,3095,2016
3082,701,2016
3082,14142,2016
987,7823,2016
987,3095,2016
987,701,2016
987,14142,2016
7823,3095,2016
7823,701,2016
7823,14142,2016
3095,701,2016
3095,14142,2016
701,14142,2016
3082,1432,2007
3082,9489,2007
1432,9489,2007
3082,6509,2009
3082,9490,2009
3082,11923,2009
3082,13476,2009
6509,9490,2009
6509,11923,2009
6509,13476,2009
9490,11923,2009
9490,13476,2009
11923,13476,2009
3082,1710,2006
3082,3394,2006
3082,1212,2006
3082,789,2006
1710,3394,2006
1710,1212,2006
1710,789,2006
3394,1212,2006
3394,789,2006
1212,789,2006
3082,5226,2017
3082,9491,2017
3082,11924,2017
3082,9593,2017
5226,9491,2017
5226,11924,2017
5226,9593,2017
9491,11924,2017
9491,9593,2017
11924,9593,2017
3082,2563,2010
3082,3171,2010
3082,11925,2010
2563,3171,2010
2563,11925,2010
3171,11925,2010
3082,6510,2019
3082,9492,2019
3082,11926,2019
6510,9492,2019
6510,11926,2019
9492,11926,2019
3082,3107,2016
3082,5846,2016
3082,3379,2016
3082,1507,2016
3082,849,2016
3082,14393,2016
3082,14538,2016
3107,5846,2016
3107,3379,2016
3107,1507,2016
3107,849,2016
3107,14393,2016
3107,14538,2016
5846,3379,2016
5846,1507,2016
5846,849,2016
5846,14393,2016
5846,14538,2016
3379,1507,2016
3379,849,2016
3379,14393,2016
3379,14538,2016
1507,849,2016
1507,14393,2016
1507,14538,2016
849,14393,2016
849,14538,2016
14393,14538,2016
3082,6367,2007
3082,9493,2007
3082,2477,2007
3082,6709,2007
6367,9493,2007
6367,2477,2007
6367,6709,2007
9493,2477,2007
9493,6709,2007
2477,6709,2007
3082,3173,2014
3082,1432,2014
3173,1432,2014
3082,3217,2010
3082,9212,2010
3217,9212,2010
3077,6511,2009
3077,9494,2009
3077,3429,2009
6511,9494,2009
6511,3429,2009
9494,3429,2009
3083,3268,2020
3083,1859,2020
3083,11927,2020
3268,1859,2020
3268,11927,2020
1859,11927,2020
3084,6512,2023
3084,9495,2023
3084,10127,2023
6512,9495,2023
6512,10127,2023
9495,10127,2023
3085,6513,2023
3085,9496,2023
3085,11928,2023
3085,13477,2023
3085,12495,2023
6513,9496,2023
6513,11928,2023
6513,13477,2023
6513,12495,2023
9496,11928,2023
9496,13477,2023
9496,12495,2023
11928,13477,2023
11928,12495,2023
13477,12495,2023
3086,1496,2023
3086,3060,2023
3086,11929,2023
3086,3517,2023
1496,3060,2023
1496,11929,2023
1496,3517,2023
3060,11929,2023
3060,3517,2023
11929,3517,2023
3087,2959,2011
3087,9497,2011
2959,9497,2011
3087,3174,2011
3087,9498,2011
3087,11930,2011
3174,9498,2011
3174,11930,2011
9498,11930,2011
3088,2791,2005
3088,9499,2005
2791,9499,2005
3089,1553,2014
3089,2286,2014
3089,9814,2014
3089,2959,2014
1553,2286,2014
1553,9814,2014
1553,2959,2014
2286,9814,2014
2286,2959,2014
9814,2959,2014
3090,3626,2013
3090,9500,2013
3090,8656,2013
3626,9500,2013
3626,8656,2013
9500,8656,2013
3091,6358,2006
3091,2837,2006
3091,3013,2006
3091,5269,2006
3091,14143,2006
6358,2837,2006
6358,3013,2006
6358,5269,2006
6358,14143,2006
2837,3013,2006
2837,5269,2006
2837,14143,2006
3013,5269,2006
3013,14143,2006
5269,14143,2006
3092,6514,2006
3092,9501,2006
3092,11931,2006
6514,9501,2006
6514,11931,2006
9501,11931,2006
3093,784,2011
3093,9502,2011
3093,6543,2011
784,9502,2011
784,6543,2011
9502,6543,2011
3094,569,2013
3094,927,2013
3094,11932,2013
3094,308,2013
569,927,2013
569,11932,2013
569,308,2013
927,11932,2013
927,308,2013
11932,308,2013
3094,6515,2012
3094,9503,2012
3094,5730,2012
3094,981,2012
3094,7456,2012
6515,9503,2012
6515,5730,2012
6515,981,2012
6515,7456,2012
9503,5730,2012
9503,981,2012
9503,7456,2012
5730,981,2012
5730,7456,2012
981,7456,2012
3094,6022,2013
3094,9504,2013
3094,1399,2013
6022,9504,2013
6022,1399,2013
9504,1399,2013
3361,9505,2011
3095,3335,2021
3095,9506,2021
3095,11,2021
3335,9506,2021
3335,11,2021
9506,11,2021
3096,970,2016
3096,9507,2016
3096,3884,2016
3096,13478,2016
3096,2950,2016
3096,14394,2016
3096,13777,2016
970,9507,2016
970,3884,2016
970,13478,2016
970,2950,2016
970,14394,2016
970,13777,2016
9507,3884,2016
9507,13478,2016
9507,2950,2016
9507,14394,2016
9507,13777,2016
3884,13478,2016
3884,2950,2016
3884,14394,2016
3884,13777,2016
13478,2950,2016
13478,14394,2016
13478,13777,2016
2950,14394,2016
2950,13777,2016
14394,13777,2016
3097,4522,2014
3097,9508,2014
3097,11933,2014
4522,9508,2014
4522,11933,2014
9508,11933,2014
3098,6516,2010
3098,9509,2010
3098,4201,2010
3098,13479,2010
6516,9509,2010
6516,4201,2010
6516,13479,2010
9509,4201,2010
9509,13479,2010
4201,13479,2010
3099,6517,2015
3099,1710,2015
3099,13480,2015
3099,14144,2015
6517,1710,2015
6517,13480,2015
6517,14144,2015
1710,13480,2015
1710,14144,2015
13480,14144,2015
3100,2212,2014
3100,5740,2014
3100,13481,2014
2212,5740,2014
2212,13481,2014
5740,13481,2014
3101,6518,2005
3101,9510,2005
6518,9510,2005
3102,2959,2023
3102,7977,2023
3102,1676,2023
3102,13482,2023
3102,12395,2023
2959,7977,2023
2959,1676,2023
2959,13482,2023
2959,12395,2023
7977,1676,2023
7977,13482,2023
7977,12395,2023
1676,13482,2023
1676,12395,2023
13482,12395,2023
3103,3465,2019
3103,9511,2019
3103,11934,2019
3103,3557,2019
3103,14145,2019
3103,14395,2019
3103,308,2019
3465,9511,2019
3465,11934,2019
3465,3557,2019
3465,14145,2019
3465,14395,2019
3465,308,2019
9511,11934,2019
9511,3557,2019
9511,14145,2019
9511,14395,2019
9511,308,2019
11934,3557,2019
11934,14145,2019
11934,14395,2019
11934,308,2019
3557,14145,2019
3557,14395,2019
3557,308,2019
14145,14395,2019
14145,308,2019
14395,308,2019
3104,4264,2010
3104,11935,2010
4264,11935,2010
3105,6519,2004
3105,9512,2004
6519,9512,2004
3106,1139,2006
3106,9513,2006
3106,11936,2006
3106,13483,2006
3106,14146,2006
3106,14396,2006
1139,9513,2006
1139,11936,2006
1139,13483,2006
1139,14146,2006
1139,14396,2006
9513,11936,2006
9513,13483,2006
9513,14146,2006
9513,14396,2006
11936,13483,2006
11936,14146,2006
11936,14396,2006
13483,14146,2006
13483,14396,2006
14146,14396,2006
3107,5927,2007
3107,9514,2007
3107,1606,2007
5927,9514,2007
5927,1606,2007
9514,1606,2007
3108,6520,2012
3108,2227,2012
6520,2227,2012
3109,1227,2017
