Date,Open,High,Low,Close,Volume
22.11.1928,120.748,120.986,120.748,120.981,337
23.11.1928,120.981,120.981,120.805,120.966,503
24.11.1928,120.965,121.069,120.941,121.064,836
25.11.1928,121.063,121.153,121.050,121.134,539
26.11.1928,121.134,121.154,121.106,121.116,397
27.11.1928,121.118,121.154,121.102,121.103,350
28.11.1928,121.103,121.128,121.085,121.115,349
29.11.1928,121.116,121.166,121.097,121.158,334
30.11.1928,121.160,121.166,121.155,121.161,246
1.12.1928,121.161,121.171,121.151,121.158,261
2.12.1928,121.158,121.209,121.150,121.195,282
3.12.1928,121.196,121.204,121.155,121.160,274
4.12.1928,121.160,121.161,121.008,121.017,600
5.12.1928,121.017,121.073,120.980,121.034,541
6.12.1928,121.034,121.142,121.034,121.102,561
7.12.1928,121.102,121.174,121.096,121.155,452
8.12.1928,121.155,121.171,121.106,121.111,333
9.12.1928,121.110,121.161,121.104,121.137,276
10.12.1928,121.137,121.143,121.115,121.137,264
11.12.1928,121.129,121.149,121.109,121.136,328
12.12.1928,121.136,121.138,121.115,121.122,345
13.12.1928,121.123,121.142,121.110,121.135,367
14.12.1928,121.135,121.155,121.093,121.102,453
15.12.1928,121.100,121.128,121.087,121.107,417
16.12.1928,121.107,121.118,121.023,121.031,458
17.12.1928,121.031,121.134,121.019,121.117,317
18.12.1928,121.117,121.119,121.081,121.087,156
19.12.1928,121.087,121.152,121.067,121.148,232
20.12.1928,121.148,121.172,121.132,121.153,270
21.12.1928,121.153,121.209,121.152,121.207,344
22.12.1928,121.207,121.226,121.195,121.221,329
23.12.1928,121.221,121.226,121.210,121.221,243
24.12.1928,121.221,121.256,121.216,121.240,175
25.12.1928,121.240,121.248,121.232,121.242,245
26.12.1928,121.242,121.286,121.238,121.265,363
27.12.1928,121.265,121.282,121.243,121.270,366
28.12.1928,121.270,121.271,121.245,121.255,447
29.12.1928,121.255,121.274,121.242,121.257,309
30.12.1928,121.257,121.259,121.247,121.252,163
31.12.1928,121.252,121.268,121.249,121.259,185
1.01.1929,121.258,121.279,121.254,121.262,198
2.01.1929,121.263,121.288,121.259,121.277,116
3.01.1929,121.277,121.289,121.275,121.287,101
4.01.1929,121.287,121.296,121.234,121.268,192
5.01.1929,121.268,121.289,121.262,121.284,200
6.01.1929,121.284,121.284,121.268,121.269,130
7.01.1929,121.269,121.291,121.269,121.286,245
8.01.1929,121.286,121.291,121.211,121.211,329
9.01.1929,121.211,121.266,121.211,121.239,348
10.01.1929,121.239,121.239,121.200,121.208,229
11.01.1929,121.208,121.219,121.193,121.204,410
12.01.1929,121.204,121.227,121.200,121.222,356
13.01.1929,121.222,121.274,121.220,121.267,289
14.01.1929,121.267,121.276,121.261,121.267,296
15.01.1929,121.267,121.272,121.249,121.249,344
16.01.1929,121.249,121.253,121.239,121.247,197
17.01.1929,121.247,121.252,121.197,121.204,311
18.01.1929,121.204,121.206,121.189,121.189,65
19.01.1929,121.189,121.189,121.176,121.180,298
20.01.1929,121.178,121.181,121.142,121.144,376
21.01.1929,121.144,121.149,121.121,121.143,399
22.01.1929,121.139,121.192,121.139,121.173,343
23.01.1929,121.173,121.195,121.151,121.153,134
24.01.1929,121.152,121.194,121.143,121.168,205
25.01.1929,121.168,121.178,121.164,121.169,139
26.01.1929,121.169,121.172,121.149,121.151,176
27.01.1929,121.151,121.169,121.149,121.152,226
28.01.1929,121.152,121.158,121.109,121.113,181
29.01.1929,121.112,121.137,121.109,121.109,626
30.01.1929,121.109,121.123,121.109,121.119,616
31.01.1929,121.120,121.148,121.117,121.147,405
1.02.1929,121.147,121.148,121.095,121.124,399
2.02.1929,121.123,121.130,121.097,121.098,501
3.02.1929,121.098,121.125,121.091,121.123,271
4.02.1929,121.123,121.124,121.099,121.103,205
5.02.1929,121.102,121.114,121.088,121.089,142
6.02.1929,121.089,121.090,121.058,121.081,208
7.02.1929,121.081,121.114,121.080,121.111,121
8.02.1929,121.111,121.135,121.075,121.102,235
9.02.1929,121.102,121.111,121.094,121.105,259
10.02.1929,121.105,121.134,121.103,121.105,220
11.02.1929,121.105,121.118,121.049,121.054,186
12.02.1929,121.054,121.074,121.025,121.028,220
13.02.1929,121.028,121.028,121.000,121.001,502
14.02.1929,121.001,121.010,120.886,120.911,770
15.02.1929,120.911,120.926,120.817,120.826,425
16.02.1929,120.825,121.007,120.824,120.997,500
17.02.1929,120.997,121.001,120.954,120.975,365
18.02.1929,120.974,121.015,120.969,120.974,448
19.02.1929,120.975,121.012,120.973,120.987,550
20.02.1929,120.988,121.050,120.969,121.014,265
21.02.1929,121.014,121.018,120.997,121.005,210
22.02.1929,121.006,121.006,120.958,120.962,318
23.02.1929,120.962,120.966,120.949,120.959,221
24.02.1929,120.960,120.961,120.919,120.919,148
25.02.1929,120.919,120.969,120.919,120.941,412
26.02.1929,120.939,120.962,120.847,120.848,629
27.02.1929,120.848,120.850,120.711,120.755,622
28.02.1929,120.754,120.975,120.753,120.970,784
1.03.1929,120.970,120.970,120.865,120.870,421
2.03.1929,120.869,120.939,120.834,120.908,679
3.03.1929,120.908,120.917,120.844,120.908,505
4.03.1929,120.908,120.912,120.736,120.777,728
5.03.1929,120.777,120.792,120.669,120.673,1063
6.03.1929,120.673,120.680,120.581,120.609,1025
7.03.1929,120.605,120.610,120.379,120.419,1273
8.03.1929,120.419,120.448,120.303,120.340,766
9.03.1929,120.338,120.370,120.198,120.279,915
10.03.1929,120.276,120.429,120.200,120.358,926
11.03.1929,120.358,120.403,120.208,120.351,1000
12.03.1929,120.351,120.423,120.275,120.391,911
13.03.1929,120.391,120.486,120.344,120.474,814
14.03.1929,120.469,120.548,120.379,120.444,844
15.03.1929,120.445,120.515,120.416,120.476,597
16.03.1929,120.476,120.671,120.431,120.633,869
17.03.1929,120.633,120.681,120.539,120.577,697
18.03.1929,120.577,120.608,120.464,120.528,623
19.03.1929,120.528,120.528,120.364,120.391,669
20.03.1929,120.391,120.396,120.098,120.113,701
21.03.1929,120.113,120.181,120.080,120.175,744
22.03.1929,120.175,120.355,120.152,120.283,838
23.03.1929,120.280,120.322,120.120,120.160,808
24.03.1929,120.160,120.196,119.974,120.075,857
25.03.1929,120.075,120.164,119.964,119.967,982
26.03.1929,119.967,120.102,119.960,119.984,730
27.03.1929,119.984,120.077,119.858,119.869,975
28.03.1929,119.869,120.041,119.856,120.024,1109
29.03.1929,120.028,120.131,119.958,120.087,1021
30.03.1929,120.088,120.439,120.079,120.329,1073
31.03.1929,120.329,120.424,120.229,120.229,879
1.04.1929,120.229,120.317,120.046,120.118,797
2.04.1929,120.118,120.276,120.118,120.188,531
3.04.1929,120.188,120.240,120.092,120.228,602
4.04.1929,120.228,120.352,120.212,120.337,790
5.04.1929,120.337,120.405,120.322,120.386,1035
6.04.1929,120.392,120.400,120.252,120.294,850
7.04.1929,120.295,120.335,120.242,120.251,565
8.04.1929,120.251,120.259,119.984,120.025,923
9.04.1929,120.026,120.083,119.878,119.913,979
10.04.1929,119.914,120.054,119.887,119.969,804
11.04.1929,119.967,120.108,119.959,120.077,642
12.04.1929,120.079,120.087,119.894,119.905,1023
13.04.1929,119.904,119.983,119.863,119.902,998
14.04.1929,119.898,119.968,119.893,119.913,492
15.04.1929,119.913,119.972,119.891,119.914,581
16.04.1929,119.914,119.916,119.644,119.675,914
17.04.1929,119.675,119.688,119.571,119.574,700
18.04.1929,119.573,119.575,119.260,119.317,798
19.04.1929,119.317,119.437,119.271,119.283,677
20.04.1929,119.283,119.302,119.106,119.114,853
21.04.1929,119.114,119.204,119.010,119.062,851
22.04.1929,119.062,119.073,118.773,118.890,1031
23.04.1929,118.889,118.945,118.759,118.761,919
24.04.1929,118.761,118.972,118.710,118.948,889
25.04.1929,118.951,119.179,118.874,119.175,549
26.04.1929,119.175,119.329,119.141,119.179,639
27.04.1929,119.179,119.179,118.781,118.939,989
28.04.1929,118.938,119.079,118.791,118.804,588
29.04.1929,118.804,118.873,118.753,118.873,492
30.04.1929,118.873,118.958,118.785,118.810,514
1.05.1929,118.786,118.802,118.430,118.479,1191
2.05.1929,118.479,118.572,118.270,118.398,846
3.05.1929,118.405,118.685,118.403,118.591,642
4.05.1929,118.590,118.659,118.471,118.564,854
5.05.1929,118.566,118.720,118.522,118.621,887
6.05.1929,118.621,118.830,118.575,118.674,723
7.05.1929,118.675,118.686,118.413,118.480,982
8.05.1929,118.480,118.592,118.382,118.434,1059
9.05.1929,118.434,118.590,118.416,118.578,1142
10.05.1929,118.578,118.767,118.570,118.707,622
11.05.1929,118.705,118.709,118.460,118.607,733
12.05.1929,118.607,118.650,118.458,118.533,722
13.05.1929,118.533,118.600,118.400,118.600,713
14.05.1929,118.601,118.678,118.523,118.523,807
15.05.1929,118.523,118.544,118.276,118.359,801
16.05.1929,118.359,118.387,118.119,118.145,636
17.05.1929,118.145,118.146,117.788,117.790,1324
18.05.1929,117.793,117.868,117.567,117.770,1425
19.05.1929,117.767,117.935,117.695,117.929,997
20.05.1929,117.929,118.059,117.860,117.904,1060
21.05.1929,117.904,118.389,117.873,118.332,1097
22.05.1929,118.331,118.505,118.298,118.397,1053
23.05.1929,118.396,118.396,118.142,118.267,1012
24.05.1929,118.267,118.358,118.171,118.199,953
25.05.1929,118.199,118.342,118.158,118.309,937
26.05.1929,118.315,118.336,118.178,118.207,776
27.05.1929,118.203,118.214,118.048,118.157,816
28.05.1929,118.157,118.168,117.893,117.898,1090
29.05.1929,117.898,118.103,117.898,118.098,726
30.05.1929,118.098,118.203,118.010,118.034,524
31.05.1929,118.034,118.107,117.977,117.977,526
1.06.1929,117.978,118.032,117.784,117.859,645
2.06.1929,117.859,117.949,117.696,117.714,907
3.06.1929,117.714,117.851,117.642,117.807,774
4.06.1929,117.801,117.993,117.767,117.871,993
5.06.1929,117.872,117.968,117.816,117.843,663
6.06.1929,117.843,117.952,117.835,117.850,584
7.06.1929,117.849,117.965,117.671,117.675,971
8.06.1929,117.675,117.751,117.623,117.706,802
9.06.1929,117.706,117.828,117.685,117.702,891
10.06.1929,117.702,117.774,117.632,117.637,731
11.06.1929,117.637,117.646,117.451,117.549,772
12.06.1929,117.556,117.642,117.439,117.624,941
13.06.1929,117.623,117.818,117.524,117.622,1309
14.06.1929,117.622,117.642,117.470,117.603,962
15.06.1929,117.603,117.647,117.603,117.636,758
16.06.1929,117.636,117.686,117.557,117.557,716
17.06.1929,117.557,117.657,117.517,117.585,664
18.06.1929,117.584,117.633,117.543,117.598,541
19.06.1929,117.598,117.601,117.460,117.521,937
20.06.1929,117.521,117.526,117.309,117.314,1116
21.06.1929,117.316,117.325,117.028,117.029,1134
22.06.1929,117.029,117.036,116.623,116.715,874
23.06.1929,116.718,116.917,116.537,116.623,1219
24.06.1929,116.623,116.629,114.515,115.466,1901
25.06.1929,115.466,115.578,114.681,115.451,1393
26.06.1929,115.451,115.976,115.212,115.749,1357
27.06.1929,115.749,115.871,115.299,115.535,1052
28.06.1929,115.536,115.632,115.191,115.220,1040
29.06.1929,115.219,115.472,115.051,115.421,1167
30.06.1929,115.418,115.456,114.878,115.416,1199
1.07.1929,115.414,115.600,115.414,115.481,1040
2.07.1929,115.483,115.545,115.125,115.494,1142
3.07.1929,115.496,115.622,115.397,115.415,963
4.07.1929,115.415,115.806,115.404,115.806,885
5.07.1929,115.806,116.239,115.793,116.185,1150
6.07.1929,116.181,116.288,116.092,116.221,984
7.07.1929,116.221,116.534,116.049,116.372,919
8.07.1929,116.372,116.414,115.711,115.821,1074
9.07.1929,115.816,115.836,115.290,115.290,810
10.07.1929,115.291,115.723,115.118,115.661,984
11.07.1929,115.661,116.009,115.631,115.867,797
12.07.1929,115.867,116.171,115.834,116.086,1046
13.07.1929,116.086,116.366,116.023,116.346,1161
14.07.1929,116.346,116.384,116.167,116.364,1132
15.07.1929,116.364,116.481,116.308,116.457,824
16.07.1929,116.457,116.551,116.286,116.480,1097
17.07.1929,116.479,116.516,116.339,116.426,859
18.07.1929,116.426,116.603,116.391,116.593,865
19.07.1929,116.593,116.617,115.679,115.870,998
20.07.1929,115.861,115.985,115.692,115.822,817
21.07.1929,115.822,115.892,115.583,115.609,1063
22.07.1929,115.609,115.839,115.609,115.784,673
23.07.1929,115.784,115.970,115.742,115.798,825
24.07.1929,115.798,116.069,115.728,115.914,713
25.07.1929,115.913,116.036,115.818,115.841,571
26.07.1929,115.841,115.963,115.791,115.908,562
27.07.1929,115.908,115.915,115.681,115.716,605
28.07.1929,115.717,115.853,115.686,115.845,492
29.07.1929,115.845,115.845,115.592,115.628,692
30.07.1929,115.628,115.819,115.594,115.753,649
31.07.1929,115.751,115.843,115.633,115.741,662
1.08.1929,115.747,116.088,115.716,116.041,485
2.08.1929,116.041,116.132,115.947,116.111,277
3.08.1929,116.130,116.515,116.106,116.298,681
4.08.1929,116.296,116.420,116.296,116.371,340
5.08.1929,116.368,116.398,116.029,116.032,337
6.08.1929,116.032,116.053,115.966,116.046,195
7.08.1929,116.046,116.141,116.015,116.078,262
8.08.1929,116.076,116.088,115.954,115.987,289
9.08.1929,115.987,116.038,115.892,116.023,273
10.08.1929,116.022,116.232,116.009,116.223,452
11.08.1929,116.223,116.355,116.220,116.325,293
12.08.1929,116.325,116.338,115.958,116.141,248
13.08.1929,116.141,116.141,114.895,114.949,34
14.08.1929,114.949,115.522,114.855,115.282,116
15.08.1929,115.282,115.556,115.247,115.471,126
16.08.1929,115.471,115.492,115.358,115.486,66
17.08.1929,115.373,115.764,115.309,115.433,79
18.08.1929,115.434,115.673,115.428,115.626,57
19.08.1929,115.625,115.670,115.475,115.651,59
20.08.1929,115.651,115.715,115.565,115.567,60
21.08.1929,115.526,116.000,115.470,115.865,46
22.08.1929,115.864,115.919,115.655,115.800,75
23.08.1929,115.800,115.830,115.702,115.771,85
24.08.1929,115.751,115.853,115.695,115.803,380
25.08.1929,115.777,115.892,115.732,115.865,823
26.08.1929,115.865,116.155,115.837,116.141,385
27.08.1929,116.142,116.176,115.821,116.034,461
28.08.1929,116.034,116.111,116.004,116.048,139
29.08.1929,116.048,116.058,115.792,115.976,198
30.08.1929,115.976,116.024,115.976,116.023,40
31.08.1929,116.023,116.089,116.023,116.077,40
1.09.1929,116.077,116.118,116.068,116.114,150
2.09.1929,116.114,116.152,116.072,116.119,305
3.09.1929,116.119,116.168,116.103,116.162,352
4.09.1929,116.162,116.299,116.069,116.285,507
5.09.1929,116.285,116.412,116.250,116.391,439
6.09.1929,116.392,116.587,116.369,116.585,522
7.09.1929,116.588,116.615,116.245,116.266,478
8.09.1929,116.266,116.298,116.132,116.173,639
9.09.1929,116.173,116.231,116.146,116.223,571
10.09.1929,116.223,116.223,116.013,116.149,636
11.09.1929,116.149,116.207,116.085,116.164,418
12.09.1929,116.164,116.347,116.135,116.330,590
13.09.1929,116.330,116.399,116.260,116.384,666
14.09.1929,116.384,116.397,116.204,116.278,634
15.09.1929,116.278,116.390,116.274,116.335,535
16.09.1929,116.337,116.398,116.336,116.363,644
17.09.1929,116.359,116.370,116.053,116.083,796
18.09.1929,116.083,116.202,116.053,116.140,480
19.09.1929,116.140,116.226,116.118,116.184,545
20.09.1929,116.184,116.192,116.138,116.143,472
21.09.1929,116.143,116.179,116.079,116.101,640
22.09.1929,116.101,116.107,116.009,116.018,445
23.09.1929,116.018,116.096,116.014,116.095,132
24.09.1929,116.095,116.121,115.984,116.009,380
25.09.1929,116.008,116.086,115.953,115.954,542
26.09.1929,115.959,116.078,115.816,115.856,468
27.09.1929,115.856,115.888,115.734,115.860,404
28.09.1929,115.859,115.862,115.727,115.753,605
29.09.1929,115.754,115.794,115.621,115.652,884
30.09.1929,115.652,115.760,115.619,115.715,448
1.10.1929,115.715,115.724,115.429,115.429,706
2.10.1929,115.428,115.471,115.033,115.222,830
3.10.1929,115.221,115.232,114.910,114.928,533
4.10.1929,114.928,115.041,114.883,114.891,451
5.10.1929,114.891,115.026,114.764,115.004,514
6.10.1929,115.004,115.136,115.001,115.109,376
7.10.1929,115.108,115.129,115.091,115.103,472
8.10.1929,115.098,115.107,114.817,114.962,621
9.10.1929,114.962,115.019,114.886,114.994,354
10.10.1929,114.990,115.033,114.939,114.943,216
11.10.1929,114.943,114.987,114.865,114.911,639
12.10.1929,114.910,115.054,114.892,115.050,525
13.10.1929,115.041,115.085,114.977,114.991,508
14.10.1929,114.991,115.078,114.882,114.900,749
15.10.1929,114.902,114.974,114.860,114.901,952
16.10.1929,114.900,115.061,114.895,114.982,621
17.10.1929,114.982,115.065,114.955,115.005,469
18.10.1929,115.005,115.080,114.997,115.067,167
19.10.1929,115.067,115.136,115.061,115.134,99
20.10.1929,115.134,115.174,115.106,115.170,170
21.10.1929,115.170,115.365,115.157,115.338,374
22.10.1929,115.337,115.364,115.204,115.343,343
23.10.1929,115.342,115.342,114.835,114.854,541
24.10.1929,114.854,114.970,114.740,114.892,525
25.10.1929,114.892,114.963,114.878,114.889,326
26.10.1929,114.889,114.914,114.764,114.912,368
27.10.1929,114.912,114.936,114.863,114.901,237
28.10.1929,114.901,114.901,114.725,114.750,316
29.10.1929,114.750,114.798,114.722,114.770,452
30.10.1929,114.770,114.891,114.768,114.795,651
31.10.1929,114.795,115.032,114.781,114.993,589
1.11.1929,114.993,115.059,114.912,115.009,606
2.11.1929,115.009,115.049,114.956,115.045,478
3.11.1929,115.045,115.078,114.999,115.023,425
4.11.1929,115.023,115.086,114.994,115.025,618
5.11.1929,115.025,115.087,114.985,115.045,482
6.11.1929,115.045,115.056,114.942,114.961,450
7.11.1929,114.960,114.997,114.914,114.936,485
8.11.1929,114.936,114.991,114.899,114.942,364
9.11.1929,114.942,114.978,114.868,114.894,354
10.11.1929,114.894,114.918,114.841,114.908,222
11.11.1929,114.908,114.914,114.842,114.875,370
12.11.1929,114.875,114.995,114.874,114.958,495
13.11.1929,114.958,115.029,114.950,114.988,563
14.11.1929,114.988,115.006,114.961,114.997,301
15.11.1929,115.000,115.047,114.963,115.039,261
16.11.1929,115.039,115.060,114.969,114.975,249
17.11.1929,114.974,115.083,114.972,115.082,237
18.11.1929,115.082,115.092,114.965,114.996,377
19.11.1929,114.998,115.140,114.972,115.132,246
20.11.1929,115.132,115.144,114.971,114.977,511
21.11.1929,114.973,114.992,114.960,114.976,419
22.11.1929,114.976,115.018,114.971,114.992,236
23.11.1929,114.992,115.060,114.966,114.970,249
24.11.1929,114.969,115.020,114.969,114.999,459
25.11.1929,114.994,115.045,114.965,115.045,345
26.11.1929,115.045,115.063,114.999,115.034,419
27.11.1929,115.041,115.053,114.966,114.971,229
28.11.1929,114.971,114.996,114.899,114.988,650
29.11.1929,114.989,115.097,114.988,115.059,501
30.11.1929,115.072,115.257,115.062,115.214,471
1.12.1929,115.214,115.214,115.122,115.188,437
2.12.1929,115.192,115.274,115.114,115.240,769
3.12.1929,115.240,115.289,115.229,115.248,471
4.12.1929,115.248,115.660,115.248,115.621,481
5.12.1929,115.621,115.636,115.453,115.596,661
6.12.1929,115.596,115.885,115.595,115.656,870
7.12.1929,115.651,115.734,115.581,115.676,885
8.12.1929,115.676,116.099,115.665,115.919,799
9.12.1929,115.920,115.996,115.738,115.890,781
10.12.1929,115.890,116.010,115.823,115.883,692
11.12.1929,115.883,115.883,115.636,115.692,1093
12.12.1929,115.699,115.815,115.446,115.472,1010
13.12.1929,115.472,115.664,115.463,115.476,1369
14.12.1929,115.476,115.493,115.393,115.444,647
15.12.1929,115.444,115.656,115.429,115.632,929
